"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m^2)
	"Arizona"	"04"	"Feb, 1980"	"1980/02"	13801.93
	"Arizona"	"04"	"Mar, 1980"	"1980/03"	18838.71
	"Arizona"	"04"	"Apr, 1980"	"1980/04"	23498.19
	"Arizona"	"04"	"May, 1980"	"1980/05"	28014.98
	"Arizona"	"04"	"Jun, 1980"	"1980/06"	29143.46
	"Arizona"	"04"	"Jul, 1980"	"1980/07"	25578.90
	"Arizona"	"04"	"Aug, 1980"	"1980/08"	23308.93
	"Arizona"	"04"	"Sep, 1980"	"1980/09"	20807.68
	"Arizona"	"04"	"Oct, 1980"	"1980/10"	17262.29
	"Arizona"	"04"	"Nov, 1980"	"1980/11"	12980.10
	"Arizona"	"04"	"Dec, 1980"	"1980/12"	11155.05
	"Arizona"	"04"	"Jan, 1981"	"1981/01"	10791.90
	"Arizona"	"04"	"Feb, 1981"	"1981/02"	14809.58
	"Arizona"	"04"	"Mar, 1981"	"1981/03"	18523.20
	"Arizona"	"04"	"Apr, 1981"	"1981/04"	24081.60
	"Arizona"	"04"	"May, 1981"	"1981/05"	27913.06
	"Arizona"	"04"	"Jun, 1981"	"1981/06"	29055.45
	"Arizona"	"04"	"Jul, 1981"	"1981/07"	25076.51
	"Arizona"	"04"	"Aug, 1981"	"1981/08"	23165.57
	"Arizona"	"04"	"Sep, 1981"	"1981/09"	20425.88
	"Arizona"	"04"	"Oct, 1981"	"1981/10"	16390.74
	"Arizona"	"04"	"Nov, 1981"	"1981/11"	12725.77
	"Arizona"	"04"	"Dec, 1981"	"1981/12"	11218.73
	"Arizona"	"04"	"Jan, 1982"	"1982/01"	10773.01
	"Arizona"	"04"	"Feb, 1982"	"1982/02"	14142.37
	"Arizona"	"04"	"Mar, 1982"	"1982/03"	17707.23
	"Arizona"	"04"	"Apr, 1982"	"1982/04"	23858.23
	"Arizona"	"04"	"May, 1982"	"1982/05"	28191.82
	"Arizona"	"04"	"Jun, 1982"	"1982/06"	29191.50
	"Arizona"	"04"	"Jul, 1982"	"1982/07"	25453.54
	"Arizona"	"04"	"Aug, 1982"	"1982/08"	22058.13
	"Arizona"	"04"	"Sep, 1982"	"1982/09"	19844.68
	"Arizona"	"04"	"Oct, 1982"	"1982/10"	17089.78
	"Arizona"	"04"	"Nov, 1982"	"1982/11"	11235.01
	"Arizona"	"04"	"Dec, 1982"	"1982/12"	10538.14
	"Arizona"	"04"	"Jan, 1983"	"1983/01"	11372.77
	"Arizona"	"04"	"Feb, 1983"	"1983/02"	13830.68
	"Arizona"	"04"	"Mar, 1983"	"1983/03"	17718.26
	"Arizona"	"04"	"Apr, 1983"	"1983/04"	22602.44
	"Arizona"	"04"	"May, 1983"	"1983/05"	28754.66
	"Arizona"	"04"	"Jun, 1983"	"1983/06"	29441.25
	"Arizona"	"04"	"Jul, 1983"	"1983/07"	25300.29
	"Arizona"	"04"	"Aug, 1983"	"1983/08"	21778.24
	"Arizona"	"04"	"Sep, 1983"	"1983/09"	19442.24
	"Arizona"	"04"	"Oct, 1983"	"1983/10"	16303.20
	"Arizona"	"04"	"Nov, 1983"	"1983/11"	12187.73
	"Arizona"	"04"	"Dec, 1983"	"1983/12"	10456.26
	"Arizona"	"04"	"Jan, 1984"	"1984/01"	11767.05
	"Arizona"	"04"	"Feb, 1984"	"1984/02"	15680.33
	"Arizona"	"04"	"Mar, 1984"	"1984/03"	20697.21
	"Arizona"	"04"	"Apr, 1984"	"1984/04"	23827.13
	"Arizona"	"04"	"May, 1984"	"1984/05"	29105.94
	"Arizona"	"04"	"Jun, 1984"	"1984/06"	27561.39
	"Arizona"	"04"	"Jul, 1984"	"1984/07"	24054.57
	"Arizona"	"04"	"Aug, 1984"	"1984/08"	21897.35
	"Arizona"	"04"	"Sep, 1984"	"1984/09"	20449.80
	"Arizona"	"04"	"Oct, 1984"	"1984/10"	15943.87
	"Arizona"	"04"	"Nov, 1984"	"1984/11"	12522.83
	"Arizona"	"04"	"Dec, 1984"	"1984/12"	9208.25
	"Arizona"	"04"	"Jan, 1985"	"1985/01"	10865.64
	"Arizona"	"04"	"Feb, 1985"	"1985/02"	14472.96
	"Arizona"	"04"	"Mar, 1985"	"1985/03"	17892.32
	"Arizona"	"04"	"Apr, 1985"	"1985/04"	24597.62
	"Arizona"	"04"	"May, 1985"	"1985/05"	27999.25
	"Arizona"	"04"	"Jun, 1985"	"1985/06"	28821.72
	"Arizona"	"04"	"Jul, 1985"	"1985/07"	24954.82
	"Arizona"	"04"	"Aug, 1985"	"1985/08"	23224.37
	"Arizona"	"04"	"Sep, 1985"	"1985/09"	20100.62
	"Arizona"	"04"	"Oct, 1985"	"1985/10"	15846.60
	"Arizona"	"04"	"Nov, 1985"	"1985/11"	11949.19
	"Arizona"	"04"	"Dec, 1985"	"1985/12"	11202.44
	"Arizona"	"04"	"Jan, 1986"	"1986/01"	11839.93
	"Arizona"	"04"	"Feb, 1986"	"1986/02"	14268.98
	"Arizona"	"04"	"Mar, 1986"	"1986/03"	18790.52
	"Arizona"	"04"	"Apr, 1986"	"1986/04"	23719.13
	"Arizona"	"04"	"May, 1986"	"1986/05"	28344.25
	"Arizona"	"04"	"Jun, 1986"	"1986/06"	28456.46
	"Arizona"	"04"	"Jul, 1986"	"1986/07"	24679.50
	"Arizona"	"04"	"Aug, 1986"	"1986/08"	22156.35
	"Arizona"	"04"	"Sep, 1986"	"1986/09"	19479.64
	"Arizona"	"04"	"Oct, 1986"	"1986/10"	16340.78
	"Arizona"	"04"	"Nov, 1986"	"1986/11"	12427.58
	"Arizona"	"04"	"Dec, 1986"	"1986/12"	10419.50
	"Arizona"	"04"	"Jan, 1987"	"1987/01"	11219.41
	"Arizona"	"04"	"Feb, 1987"	"1987/02"	13785.63
	"Arizona"	"04"	"Mar, 1987"	"1987/03"	19238.38
	"Arizona"	"04"	"Apr, 1987"	"1987/04"	24852.22
	"Arizona"	"04"	"May, 1987"	"1987/05"	27680.03
	"Arizona"	"04"	"Jun, 1987"	"1987/06"	28634.61
	"Arizona"	"04"	"Jul, 1987"	"1987/07"	25849.34
	"Arizona"	"04"	"Aug, 1987"	"1987/08"	22873.73
	"Arizona"	"04"	"Sep, 1987"	"1987/09"	20850.86
	"Arizona"	"04"	"Oct, 1987"	"1987/10"	16005.11
	"Arizona"	"04"	"Nov, 1987"	"1987/11"	12606.70
	"Arizona"	"04"	"Dec, 1987"	"1987/12"	10340.22
	"Arizona"	"04"	"Jan, 1988"	"1988/01"	11466.62
	"Arizona"	"04"	"Feb, 1988"	"1988/02"	14832.35
	"Arizona"	"04"	"Mar, 1988"	"1988/03"	20924.12
	"Arizona"	"04"	"Apr, 1988"	"1988/04"	23261.23
	"Arizona"	"04"	"May, 1988"	"1988/05"	28450.59
	"Arizona"	"04"	"Jun, 1988"	"1988/06"	28385.62
	"Arizona"	"04"	"Jul, 1988"	"1988/07"	25281.47
	"Arizona"	"04"	"Aug, 1988"	"1988/08"	21556.47
	"Arizona"	"04"	"Sep, 1988"	"1988/09"	20988.40
	"Arizona"	"04"	"Oct, 1988"	"1988/10"	17124.57
	"Arizona"	"04"	"Nov, 1988"	"1988/11"	12900.78
	"Arizona"	"04"	"Dec, 1988"	"1988/12"	10739.28
	"Arizona"	"04"	"Jan, 1989"	"1989/01"	11375.32
	"Arizona"	"04"	"Feb, 1989"	"1989/02"	14224.07
	"Arizona"	"04"	"Mar, 1989"	"1989/03"	20095.07
	"Arizona"	"04"	"Apr, 1989"	"1989/04"	25763.21
	"Arizona"	"04"	"May, 1989"	"1989/05"	28459.36
	"Arizona"	"04"	"Jun, 1989"	"1989/06"	28805.11
	"Arizona"	"04"	"Jul, 1989"	"1989/07"	25485.50
	"Arizona"	"04"	"Aug, 1989"	"1989/08"	23301.80
	"Arizona"	"04"	"Sep, 1989"	"1989/09"	21089.73
	"Arizona"	"04"	"Oct, 1989"	"1989/10"	16770.66
	"Arizona"	"04"	"Nov, 1989"	"1989/11"	13177.37
	"Arizona"	"04"	"Dec, 1989"	"1989/12"	11464.78
	"Arizona"	"04"	"Jan, 1990"	"1990/01"	11372.50
	"Arizona"	"04"	"Feb, 1990"	"1990/02"	13871.65
	"Arizona"	"04"	"Mar, 1990"	"1990/03"	18163.91
	"Arizona"	"04"	"Apr, 1990"	"1990/04"	23628.77
	"Arizona"	"04"	"May, 1990"	"1990/05"	28089.36
	"Arizona"	"04"	"Jun, 1990"	"1990/06"	28773.62
	"Arizona"	"04"	"Jul, 1990"	"1990/07"	24592.45
	"Arizona"	"04"	"Aug, 1990"	"1990/08"	22934.70
	"Arizona"	"04"	"Sep, 1990"	"1990/09"	19278.85
	"Arizona"	"04"	"Oct, 1990"	"1990/10"	17553.73
	"Arizona"	"04"	"Nov, 1990"	"1990/11"	12600.47
	"Arizona"	"04"	"Dec, 1990"	"1990/12"	10457.20
	"Arizona"	"04"	"Jan, 1991"	"1991/01"	11244.58
	"Arizona"	"04"	"Feb, 1991"	"1991/02"	14740.50
	"Arizona"	"04"	"Mar, 1991"	"1991/03"	17913.26
	"Arizona"	"04"	"Apr, 1991"	"1991/04"	25608.19
	"Arizona"	"04"	"May, 1991"	"1991/05"	28865.69
	"Arizona"	"04"	"Jun, 1991"	"1991/06"	28086.96
	"Arizona"	"04"	"Jul, 1991"	"1991/07"	25203.66
	"Arizona"	"04"	"Aug, 1991"	"1991/08"	22587.82
	"Arizona"	"04"	"Sep, 1991"	"1991/09"	20466.61
	"Arizona"	"04"	"Oct, 1991"	"1991/10"	17112.03
	"Arizona"	"04"	"Nov, 1991"	"1991/11"	12308.87
	"Arizona"	"04"	"Dec, 1991"	"1991/12"	9887.37
	"Arizona"	"04"	"Jan, 1992"	"1992/01"	11497.79
	"Arizona"	"04"	"Feb, 1992"	"1992/02"	13752.25
	"Arizona"	"04"	"Mar, 1992"	"1992/03"	17493.66
	"Arizona"	"04"	"Apr, 1992"	"1992/04"	25287.39
	"Arizona"	"04"	"May, 1992"	"1992/05"	27064.21
	"Arizona"	"04"	"Jun, 1992"	"1992/06"	28893.72
	"Arizona"	"04"	"Jul, 1992"	"1992/07"	25362.49
	"Arizona"	"04"	"Aug, 1992"	"1992/08"	22312.16
	"Arizona"	"04"	"Sep, 1992"	"1992/09"	21044.66
	"Arizona"	"04"	"Oct, 1992"	"1992/10"	16781.88
	"Arizona"	"04"	"Nov, 1992"	"1992/11"	12797.23
	"Arizona"	"04"	"Dec, 1992"	"1992/12"	9916.10
	"Arizona"	"04"	"Jan, 1993"	"1993/01"	10154.05
	"Arizona"	"04"	"Feb, 1993"	"1993/02"	12896.05
	"Arizona"	"04"	"Mar, 1993"	"1993/03"	19364.78
	"Arizona"	"04"	"Apr, 1993"	"1993/04"	25736.71
	"Arizona"	"04"	"May, 1993"	"1993/05"	28435.43
	"Arizona"	"04"	"Jun, 1993"	"1993/06"	28954.94
	"Arizona"	"04"	"Jul, 1993"	"1993/07"	26232.84
	"Arizona"	"04"	"Aug, 1993"	"1993/08"	21941.81
	"Arizona"	"04"	"Sep, 1993"	"1993/09"	21481.08
	"Arizona"	"04"	"Oct, 1993"	"1993/10"	16446.35
	"Arizona"	"04"	"Nov, 1993"	"1993/11"	12049.55
	"Arizona"	"04"	"Dec, 1993"	"1993/12"	10853.49
	"Arizona"	"04"	"Jan, 1994"	"1994/01"	11937.60
	"Arizona"	"04"	"Feb, 1994"	"1994/02"	13599.38
	"Arizona"	"04"	"Mar, 1994"	"1994/03"	18923.72
	"Arizona"	"04"	"Apr, 1994"	"1994/04"	23563.28
	"Arizona"	"04"	"May, 1994"	"1994/05"	27706.13
	"Arizona"	"04"	"Jun, 1994"	"1994/06"	28803.46
	"Arizona"	"04"	"Jul, 1994"	"1994/07"	25969.04
	"Arizona"	"04"	"Aug, 1994"	"1994/08"	23124.07
	"Arizona"	"04"	"Sep, 1994"	"1994/09"	20576.39
	"Arizona"	"04"	"Oct, 1994"	"1994/10"	16487.74
	"Arizona"	"04"	"Nov, 1994"	"1994/11"	11997.72
	"Arizona"	"04"	"Dec, 1994"	"1994/12"	10295.27
	"Arizona"	"04"	"Jan, 1995"	"1995/01"	10404.45
	"Arizona"	"04"	"Feb, 1995"	"1995/02"	14437.22
	"Arizona"	"04"	"Mar, 1995"	"1995/03"	19154.91
	"Arizona"	"04"	"Apr, 1995"	"1995/04"	23940.95
	"Arizona"	"04"	"May, 1995"	"1995/05"	27124.44
	"Arizona"	"04"	"Jun, 1995"	"1995/06"	28999.88
	"Arizona"	"04"	"Jul, 1995"	"1995/07"	26152.07
	"Arizona"	"04"	"Aug, 1995"	"1995/08"	22614.06
	"Arizona"	"04"	"Sep, 1995"	"1995/09"	20855.25
	"Arizona"	"04"	"Oct, 1995"	"1995/10"	17661.21
	"Arizona"	"04"	"Nov, 1995"	"1995/11"	13079.16
	"Arizona"	"04"	"Dec, 1995"	"1995/12"	10922.48
	"Arizona"	"04"	"Jan, 1996"	"1996/01"	11808.36
	"Arizona"	"04"	"Feb, 1996"	"1996/02"	13764.43
	"Arizona"	"04"	"Mar, 1996"	"1996/03"	20080.98
	"Arizona"	"04"	"Apr, 1996"	"1996/04"	25701.45
	"Arizona"	"04"	"May, 1996"	"1996/05"	29145.85
	"Arizona"	"04"	"Jun, 1996"	"1996/06"	28839.61
	"Arizona"	"04"	"Jul, 1996"	"1996/07"	25243.27
	"Arizona"	"04"	"Aug, 1996"	"1996/08"	23131.37
	"Arizona"	"04"	"Sep, 1996"	"1996/09"	19947.47
	"Arizona"	"04"	"Oct, 1996"	"1996/10"	16672.77
	"Arizona"	"04"	"Nov, 1996"	"1996/11"	12472.70
	"Arizona"	"04"	"Dec, 1996"	"1996/12"	11040.89
	"Arizona"	"04"	"Jan, 1997"	"1997/01"	10841.84
	"Arizona"	"04"	"Feb, 1997"	"1997/02"	14138.12
	"Arizona"	"04"	"Mar, 1997"	"1997/03"	21029.13
	"Arizona"	"04"	"Apr, 1997"	"1997/04"	23570.65
	"Arizona"	"04"	"May, 1997"	"1997/05"	27597.36
	"Arizona"	"04"	"Jun, 1997"	"1997/06"	29115.35
	"Arizona"	"04"	"Jul, 1997"	"1997/07"	25919.16
	"Arizona"	"04"	"Aug, 1997"	"1997/08"	22669.70
	"Arizona"	"04"	"Sep, 1997"	"1997/09"	19704.51
	"Arizona"	"04"	"Oct, 1997"	"1997/10"	17208.65
	"Arizona"	"04"	"Nov, 1997"	"1997/11"	12614.23
	"Arizona"	"04"	"Dec, 1997"	"1997/12"	10428.70
	"Arizona"	"04"	"Jan, 1998"	"1998/01"	11427.90
	"Arizona"	"04"	"Feb, 1998"	"1998/02"	13118.85
	"Arizona"	"04"	"Mar, 1998"	"1998/03"	18693.03
	"Arizona"	"04"	"Apr, 1998"	"1998/04"	23727.01
	"Arizona"	"04"	"May, 1998"	"1998/05"	27582.17
	"Arizona"	"04"	"Jun, 1998"	"1998/06"	29463.74
	"Arizona"	"04"	"Jul, 1998"	"1998/07"	25269.15
	"Arizona"	"04"	"Aug, 1998"	"1998/08"	23187.94
	"Arizona"	"04"	"Sep, 1998"	"1998/09"	20146.04
	"Arizona"	"04"	"Oct, 1998"	"1998/10"	16875.53
	"Arizona"	"04"	"Nov, 1998"	"1998/11"	12613.74
	"Arizona"	"04"	"Dec, 1998"	"1998/12"	10725.57
	"Arizona"	"04"	"Jan, 1999"	"1999/01"	11741.45
	"Arizona"	"04"	"Feb, 1999"	"1999/02"	15184.93
	"Arizona"	"04"	"Mar, 1999"	"1999/03"	19616.44
	"Arizona"	"04"	"Apr, 1999"	"1999/04"	23248.69
	"Arizona"	"04"	"May, 1999"	"1999/05"	28497.99
	"Arizona"	"04"	"Jun, 1999"	"1999/06"	28661.52
	"Arizona"	"04"	"Jul, 1999"	"1999/07"	23734.76
	"Arizona"	"04"	"Aug, 1999"	"1999/08"	22409.87
	"Arizona"	"04"	"Sep, 1999"	"1999/09"	20450.21
	"Arizona"	"04"	"Oct, 1999"	"1999/10"	18012.07
	"Arizona"	"04"	"Nov, 1999"	"1999/11"	13496.69
	"Arizona"	"04"	"Dec, 1999"	"1999/12"	11516.39
	"Arizona"	"04"	"Jan, 2000"	"2000/01"	11320.72
	"Arizona"	"04"	"Feb, 2000"	"2000/02"	14477.62
	"Arizona"	"04"	"Mar, 2000"	"2000/03"	19086.49
	"Arizona"	"04"	"Apr, 2000"	"2000/04"	25242.18
	"Arizona"	"04"	"May, 2000"	"2000/05"	29158.22
	"Arizona"	"04"	"Jun, 2000"	"2000/06"	28287.42
	"Arizona"	"04"	"Jul, 2000"	"2000/07"	25892.51
	"Arizona"	"04"	"Aug, 2000"	"2000/08"	22177.45
	"Arizona"	"04"	"Sep, 2000"	"2000/09"	20906.28
	"Arizona"	"04"	"Oct, 2000"	"2000/10"	15316.25
	"Arizona"	"04"	"Nov, 2000"	"2000/11"	12613.53
	"Arizona"	"04"	"Dec, 2000"	"2000/12"	11325.27
	"Arizona"	"04"	"Jan, 2001"	"2001/01"	11130.16
	"Arizona"	"04"	"Feb, 2001"	"2001/02"	13532.32
	"Arizona"	"04"	"Mar, 2001"	"2001/03"	19265.54
	"Arizona"	"04"	"Apr, 2001"	"2001/04"	23840.37
	"Arizona"	"04"	"May, 2001"	"2001/05"	28472.96
	"Arizona"	"04"	"Jun, 2001"	"2001/06"	29088.12
	"Arizona"	"04"	"Jul, 2001"	"2001/07"	25121.15
	"Arizona"	"04"	"Aug, 2001"	"2001/08"	22484.07
	"Arizona"	"04"	"Sep, 2001"	"2001/09"	21078.27
	"Arizona"	"04"	"Oct, 2001"	"2001/10"	16867.82
	"Arizona"	"04"	"Nov, 2001"	"2001/11"	12484.46
	"Arizona"	"04"	"Dec, 2001"	"2001/12"	10518.72
	"Arizona"	"04"	"Jan, 2002"	"2002/01"	11661.91
	"Arizona"	"04"	"Feb, 2002"	"2002/02"	15644.53
	"Arizona"	"04"	"Mar, 2002"	"2002/03"	20101.89
	"Arizona"	"04"	"Apr, 2002"	"2002/04"	25096.43
	"Arizona"	"04"	"May, 2002"	"2002/05"	29315.79
	"Arizona"	"04"	"Jun, 2002"	"2002/06"	29586.54
	"Arizona"	"04"	"Jul, 2002"	"2002/07"	25126.90
	"Arizona"	"04"	"Aug, 2002"	"2002/08"	23497.51
	"Arizona"	"04"	"Sep, 2002"	"2002/09"	20279.47
	"Arizona"	"04"	"Oct, 2002"	"2002/10"	16558.96
	"Arizona"	"04"	"Nov, 2002"	"2002/11"	12600.53
	"Arizona"	"04"	"Dec, 2002"	"2002/12"	10779.35
	"Arizona"	"04"	"Jan, 2003"	"2003/01"	12026.89
	"Arizona"	"04"	"Feb, 2003"	"2003/02"	13340.20
	"Arizona"	"04"	"Mar, 2003"	"2003/03"	19158.15
	"Arizona"	"04"	"Apr, 2003"	"2003/04"	25004.83
	"Arizona"	"04"	"May, 2003"	"2003/05"	28465.81
	"Arizona"	"04"	"Jun, 2003"	"2003/06"	29541.93
	"Arizona"	"04"	"Jul, 2003"	"2003/07"	25636.76
	"Arizona"	"04"	"Aug, 2003"	"2003/08"	22655.24
	"Arizona"	"04"	"Sep, 2003"	"2003/09"	20853.12
	"Arizona"	"04"	"Oct, 2003"	"2003/10"	17416.27
	"Arizona"	"04"	"Nov, 2003"	"2003/11"	12437.31
	"Arizona"	"04"	"Dec, 2003"	"2003/12"	11237.67
	"Arizona"	"04"	"Jan, 2004"	"2004/01"	11079.31
	"Arizona"	"04"	"Feb, 2004"	"2004/02"	14196.44
	"Arizona"	"04"	"Mar, 2004"	"2004/03"	20175.28
	"Arizona"	"04"	"Apr, 2004"	"2004/04"	24448.72
	"Arizona"	"04"	"May, 2004"	"2004/05"	29349.45
	"Arizona"	"04"	"Jun, 2004"	"2004/06"	29465.43
	"Arizona"	"04"	"Jul, 2004"	"2004/07"	25603.06
	"Arizona"	"04"	"Aug, 2004"	"2004/08"	22838.71
	"Arizona"	"04"	"Sep, 2004"	"2004/09"	20993.13
	"Arizona"	"04"	"Oct, 2004"	"2004/10"	16192.98
	"Arizona"	"04"	"Nov, 2004"	"2004/11"	11888.30
	"Arizona"	"04"	"Dec, 2004"	"2004/12"	10829.27
	"Arizona"	"04"	"Jan, 2005"	"2005/01"	10446.98
	"Arizona"	"04"	"Feb, 2005"	"2005/02"	12578.32
	"Arizona"	"04"	"Mar, 2005"	"2005/03"	19092.33
	"Arizona"	"04"	"Apr, 2005"	"2005/04"	24715.13
	"Arizona"	"04"	"May, 2005"	"2005/05"	28537.37
	"Arizona"	"04"	"Jun, 2005"	"2005/06"	29014.14
	"Arizona"	"04"	"Jul, 2005"	"2005/07"	25902.54
	"Arizona"	"04"	"Aug, 2005"	"2005/08"	22269.82
	"Arizona"	"04"	"Sep, 2005"	"2005/09"	20883.61
	"Arizona"	"04"	"Oct, 2005"	"2005/10"	16972.21
	"Arizona"	"04"	"Nov, 2005"	"2005/11"	13133.27
	"Arizona"	"04"	"Dec, 2005"	"2005/12"	11566.18
	"Arizona"	"04"	"Jan, 2006"	"2006/01"	12124.38
	"Arizona"	"04"	"Feb, 2006"	"2006/02"	15426.26
	"Arizona"	"04"	"Mar, 2006"	"2006/03"	18014.98
	"Arizona"	"04"	"Apr, 2006"	"2006/04"	24592.09
	"Arizona"	"04"	"May, 2006"	"2006/05"	28744.92
	"Arizona"	"04"	"Jun, 2006"	"2006/06"	28753.54
	"Arizona"	"04"	"Jul, 2006"	"2006/07"	24856.01
	"Arizona"	"04"	"Aug, 2006"	"2006/08"	22454.16
	"Arizona"	"04"	"Sep, 2006"	"2006/09"	20900.43
	"Arizona"	"04"	"Oct, 2006"	"2006/10"	16492.10
	"Arizona"	"04"	"Nov, 2006"	"2006/11"	13070.27
	"Arizona"	"04"	"Dec, 2006"	"2006/12"	11050.63
	"Arizona"	"04"	"Jan, 2007"	"2007/01"	11240.70
	"Arizona"	"04"	"Feb, 2007"	"2007/02"	14497.19
	"Arizona"	"04"	"Mar, 2007"	"2007/03"	20023.83
	"Arizona"	"04"	"Apr, 2007"	"2007/04"	24710.03
	"Arizona"	"04"	"May, 2007"	"2007/05"	28465.82
	"Arizona"	"04"	"Jun, 2007"	"2007/06"	29435.84
	"Arizona"	"04"	"Jul, 2007"	"2007/07"	24604.26
	"Arizona"	"04"	"Aug, 2007"	"2007/08"	22531.03
	"Arizona"	"04"	"Sep, 2007"	"2007/09"	20782.20
	"Arizona"	"04"	"Oct, 2007"	"2007/10"	17457.42
	"Arizona"	"04"	"Nov, 2007"	"2007/11"	12883.38
	"Arizona"	"04"	"Dec, 2007"	"2007/12"	10782.17
	"Arizona"	"04"	"Jan, 2008"	"2008/01"	11303.37
	"Arizona"	"04"	"Feb, 2008"	"2008/02"	14709.85
	"Arizona"	"04"	"Mar, 2008"	"2008/03"	20967.10
	"Arizona"	"04"	"Apr, 2008"	"2008/04"	26217.23
	"Arizona"	"04"	"May, 2008"	"2008/05"	28006.18
	"Arizona"	"04"	"Jun, 2008"	"2008/06"	29660.37
	"Arizona"	"04"	"Jul, 2008"	"2008/07"	24285.84
	"Arizona"	"04"	"Aug, 2008"	"2008/08"	22244.49
	"Arizona"	"04"	"Sep, 2008"	"2008/09"	20983.97
	"Arizona"	"04"	"Oct, 2008"	"2008/10"	17546.14
	"Arizona"	"04"	"Nov, 2008"	"2008/11"	12731.71
	"Arizona"	"04"	"Dec, 2008"	"2008/12"	10332.84
	"Arizona"	"04"	"Jan, 2009"	"2009/01"	11825.64
	"Arizona"	"04"	"Feb, 2009"	"2009/02"	15162.04
	"Arizona"	"04"	"Mar, 2009"	"2009/03"	20782.14
	"Arizona"	"04"	"Apr, 2009"	"2009/04"	24950.84
	"Arizona"	"04"	"May, 2009"	"2009/05"	27807.59
	"Arizona"	"04"	"Jun, 2009"	"2009/06"	28047.60
	"Arizona"	"04"	"Jul, 2009"	"2009/07"	25690.91
	"Arizona"	"04"	"Aug, 2009"	"2009/08"	23955.96
	"Arizona"	"04"	"Sep, 2009"	"2009/09"	20923.63
	"Arizona"	"04"	"Oct, 2009"	"2009/10"	17172.03
	"Arizona"	"04"	"Nov, 2009"	"2009/11"	13121.14
	"Arizona"	"04"	"Dec, 2009"	"2009/12"	10911.24
	"Arizona"	"04"	"Jan, 2010"	"2010/01"	11466.51
	"Arizona"	"04"	"Feb, 2010"	"2010/02"	14104.29
	"Arizona"	"04"	"Mar, 2010"	"2010/03"	20170.20
	"Arizona"	"04"	"Apr, 2010"	"2010/04"	24674.21
	"Arizona"	"04"	"May, 2010"	"2010/05"	28969.48
	"Arizona"	"04"	"Jun, 2010"	"2010/06"	29226.68
	"Arizona"	"04"	"Jul, 2010"	"2010/07"	24685.48
	"Arizona"	"04"	"Aug, 2010"	"2010/08"	22708.23
	"Arizona"	"04"	"Sep, 2010"	"2010/09"	21390.05
	"Arizona"	"04"	"Oct, 2010"	"2010/10"	16762.38
	"Arizona"	"04"	"Nov, 2010"	"2010/11"	13141.55
	"Arizona"	"04"	"Dec, 2010"	"2010/12"	10381.96
	"Arizona"	"04"	"Jan, 2011"	"2011/01"	12323.43
	"Arizona"	"04"	"Feb, 2011"	"2011/02"	14958.69
	"Arizona"	"04"	"Mar, 2011"	"2011/03"	20470.04
	"Arizona"	"04"	"Apr, 2011"	"2011/04"	25176.62
	"Arizona"	"04"	"May, 2011"	"2011/05"	28913.80
	"Arizona"	"04"	"Jun, 2011"	"2011/06"	29872.51
	"Arizona"	"04"	"Jul, 2011"	"2011/07"	25117.99
	"Arizona"	"04"	"Aug, 2011"	"2011/08"	23427.22
	"Arizona"	"04"	"Sep, 2011"	"2011/09"	20595.93
	"Arizona"	"04"	"Oct, 2011"	"2011/10"	17290.31
	"Arizona"	"04"	"Nov, 2011"	"2011/11"	12822.61
	"Arizona"	"04"	"Dec, 2011"	"2011/12"	10658.00
"Total"	"Arizona"	"04"			19625.54
	"Arkansas"	"05"	"Jan, 1979"	"1979/01"	7472.48
	"Arkansas"	"05"	"Feb, 1979"	"1979/02"	10910.85
	"Arkansas"	"05"	"Mar, 1979"	"1979/03"	15480.93
	"Arkansas"	"05"	"Apr, 1979"	"1979/04"	18747.69
	"Arkansas"	"05"	"May, 1979"	"1979/05"	21483.35
	"Arkansas"	"05"	"Jun, 1979"	"1979/06"	24981.58
	"Arkansas"	"05"	"Jul, 1979"	"1979/07"	22888.11
	"Arkansas"	"05"	"Aug, 1979"	"1979/08"	22074.14
	"Arkansas"	"05"	"Sep, 1979"	"1979/09"	19902.84
	"Arkansas"	"05"	"Oct, 1979"	"1979/10"	16142.28
	"Arkansas"	"05"	"Nov, 1979"	"1979/11"	10112.34
	"Arkansas"	"05"	"Dec, 1979"	"1979/12"	8287.33
	"Arkansas"	"05"	"Jan, 1980"	"1980/01"	8079.39
	"Arkansas"	"05"	"Feb, 1980"	"1980/02"	11914.18
	"Arkansas"	"05"	"Mar, 1980"	"1980/03"	15185.96
	"Arkansas"	"05"	"Apr, 1980"	"1980/04"	19649.09
	"Arkansas"	"05"	"May, 1980"	"1980/05"	21858.54
	"Arkansas"	"05"	"Jun, 1980"	"1980/06"	26113.93
	"Arkansas"	"05"	"Jul, 1980"	"1980/07"	28275.41
	"Arkansas"	"05"	"Aug, 1980"	"1980/08"	24114.29
	"Arkansas"	"05"	"Sep, 1980"	"1980/09"	18493.12
	"Arkansas"	"05"	"Oct, 1980"	"1980/10"	16384.02
	"Arkansas"	"05"	"Nov, 1980"	"1980/11"	10235.54
	"Arkansas"	"05"	"Dec, 1980"	"1980/12"	8671.60
	"Arkansas"	"05"	"Jan, 1981"	"1981/01"	9582.29
	"Arkansas"	"05"	"Feb, 1981"	"1981/02"	11372.12
	"Arkansas"	"05"	"Mar, 1981"	"1981/03"	15733.99
